date,Close,Open,Low,High,Volume
2018-09-06,52.89944076538086,53.90716204329313,52.472640441718895,53.6415953874451,137160000
2018-09-07,52.472652435302734,53.437692092413734,52.332757847190166,52.603064177622024,150479200
2018-09-10,51.76842498779297,52.603056397161126,51.32739855410685,52.38965440910474,158066000
2018-09-11,53.07727813720703,53.18397732206969,51.34873759393582,51.69254768650452,142996000
2018-09-12,52.418113708496094,53.34995790322006,52.12646466698008,53.33573182666329,197114800
2018-09-13,53.684288024902344,54.14428382079878,52.773782896668074,52.999037562836996,166825600
2018-09-14,53.07489776611328,53.78623039613167,52.76191329027811,53.52778040888429,127997200
2018-09-17,51.66173553466797,52.863886183544494,51.51709770879258,52.67419669776966,148780400
2018-09-18,51.74708938598633,52.60305996683925,51.48152269069633,51.640386575704554,126286800
2018-09-19,51.777931213378906,52.07431998227543,51.05000227834306,51.80875680311277,108495200
2018-09-20,52.17150115966797,52.70500058365786,51.962842449406295,52.22129603117115,106435200
2018-09-21,51.609561920166016,52.486871570041636,51.52182842256069,52.349346807062695,384986800
2018-09-24,52.35172653198242,52.46316897106099,51.365347701921,51.410399362573116,110773600
2018-09-25,52.68367004394531,52.83305106472694,52.0932626162121,52.10511888450074,98217600
2018-09-26,52.263999938964844,53.05357990875324,52.10750582934344,52.401524736690355,95938800
2018-09-27,53.33810043334961,53.69139700467125,53.00377316968539,53.070167555499104,120724800
2018-09-28,53.52540969848633,53.549118614938216,53.117578708055966,53.300151475032216,91717600
2018-10-01,53.88582992553711,54.39799041479323,53.670061723826386,54.04943704999607,94403200
2018-10-02,54.364784240722656,54.5355043699314,53.73644183323563,53.88344942637787,99152800
2018-10-03,55.026336669921875,55.358290533206585,54.483350600232036,54.547371566017574,114619200
2018-10-04,54.05892562866211,55.09272949311696,53.76016352256026,54.7204635729824,128168000
2018-10-05,53.181602478027344,54.158501851959784,52.301923060010964,54.051802669944955,134322000
2018-10-08,53.05831527709961,53.30253925226841,52.21182749708724,52.6884227950197,118655600
2018-10-09,53.79335403442383,53.888200574599935,52.69790272607517,53.02748676488281,107564000
2018-10-10,51.301326751708984,53.67006651234133,51.227822933994126,53.45903790553612,167962400
2018-10-11,50.84844207763672,52.04585308870412,50.34339821862812,50.865041580650036,212497600
2018-10-12,52.66470718383789,52.84728360735787,51.41513160820397,52.26398914560435,161351600
2018-10-15,51.53843688964844,52.59832313901794,51.51709777220433,52.439459234668455,123164000
2018-10-16,52.67420959472656,52.87338559347147,51.39618139141234,51.91071185061397,116736000
2018-10-17,52.44656753540039,52.790377662588455,52.007910864764305,52.7097608141769,91541600
2018-10-18,51.220703125,52.102756057051366,50.50462711714634,51.65698635946986,130325200
2018-10-19,52.000789642333984,52.46315516254536,51.55502000334808,51.70440102450296,132314800
2018-10-22,52.318519592285156,52.96109173493929,51.91306197198214,52.11460406984393,115168400
2018-10-23,52.81171417236328,52.93501286374928,50.907713775149524,51.175650272384814,155071200
2018-10-24,51.00019073486328,53.16738456128527,50.86977899548912,52.78089619299104,163702000
2018-10-25,52.116981506347656,52.49161719818466,51.39379246887828,51.621420546484835,119423200
2018-10-26,51.2870979309082,52.209459358708706,50.426384046082546,51.192251382455495,189033600
2018-10-29,50.324432373046875,52.09090833374079,48.8661977715681,51.97235285157306,183742000
2018-10-30,50.575767517089844,51.02153365304287,49.62021065614401,50.06597679209703,146640000
2018-10-31,51.89410400390625,52.27110955583086,51.3629741596798,51.424625323810965,153435600
2018-11-01,52.69078826904297,52.72398365270438,51.40801733965286,51.939147096260946,233292800
2018-11-02,49.19577407836914,50.65874806253091,48.709695954834366,49.68659543348698,365314800
2018-11-05,47.799190521240234,48.463101835106706,46.98827159158409,48.441762720174445,264654800
2018-11-06,48.31610107421875,48.541355761410564,47.82290984588946,47.87744435335091,127531600
2018-11-07,49.78144836425781,49.80753071616946,48.401464374274696,48.83774769895465,133697600
2018-11-08,49.60775375366211,49.995590684733756,49.193739835677285,49.962279470457965,101450400
2018-11-09,48.65123748779297,49.017660819557825,48.12301424738208,48.908211250477976,137463200
2018-11-12,46.200469970703125,47.55196113045554,46.11005227310484,47.34971216392766,204542000
2018-11-13,45.738861083984375,46.916654497155434,45.55326957066767,45.59610033639789,187531600
2018-11-14,44.446861267089844,46.274225096940185,44.23985254198161,46.13622049041776,243204000
2018-11-15,45.54376220703125,45.67700704876969,44.47065835463488,44.825187661199365,185915200
2018-11-16,46.048179626464844,46.39081121589632,45.07977303891082,45.32722716980644,147713200
2018-11-19,44.22320556640625,45.37482588432456,44.0162004400595,45.20826982688179,167701200
2018-11-20,42.110313415527344,43.17865753982973,41.7605438730966,42.44104746094793,271300800
2018-11-21,42.062721252441406,42.89312700672429,42.007996474505376,42.76463832556221,124496800
2018-11-23,40.994380950927734,42.01989789459456,40.94917573156791,41.62491951421102,94496000
2018-11-26,41.548770904541016,41.6272909529889,40.51136011786917,41.45835684958667,179994000
2018-11-27,41.45836639404297,41.58447338949613,40.65889364383332,40.80879228842579,165549600
2018-11-28,43.052555084228516,43.13583130793944,41.622543627391536,42.050833278612686,184250000
2018-11-29,42.7218132019043,43.495112508761814,42.28162599035636,43.461801299230856,167080000
2018-11-30,42.49101638793945,42.90740835745708,42.122211345951015,42.897888793561336,158126000
2018-12-03,43.97575759887695,44.004309032582015,43.11680020529711,43.8900996671115,163210000
2018-12-04,42.04130935668945,43.39755663566441,41.94137572883335,43.05492497978663,165377200
2018-12-06,41.57257080078125,41.58684651469543,40.54943561268697,40.86827199226882,172393600
2018-12-07,40.0902214050293,41.517851060130326,40.04501255171377,41.27991278428015,169126400
2018-12-10,40.35433578491211,40.470923224403286,38.862461677140615,39.25981818919566,248104000
2018-12-11,40.1235237121582,40.87540573765467,39.73568324680382,40.844476237501574,189126800
2018-12-12,40.23535919189453,40.90634316336405,40.21632369637525,40.544676009796696,142510800
2018-12-13,40.675540924072266,41.06100333718601,40.34242884424496,40.5660913681216,127594400
2018-12-14,39.374019622802734,40.230598753946886,39.32643270010572,40.21156325873819,162814800
2018-12-17,39.007598876953125,40.05690747360841,38.71969198522412,39.36688434207388,177151600
2018-12-18,39.514400482177734,39.86178823741451,39.11466239936881,39.35022253552312,135366000
2018-12-19,38.28188705444336,39.842761481494094,37.85359745417949,39.49775172568284,196189200
2018-12-20,37.31585693359375,38.57217062840605,36.95181169422482,38.165294615238025,259092000
2018-12-21,35.86442947387695,37.63231246407767,35.60269959136626,37.32299202961106,382978400
2018-12-24,34.93647384643555,36.05954268213559,34.87936735913485,35.250550449965445,148676800
2018-12-26,37.3967399597168,37.41101566833223,34.91028692792906,35.2862296542776,234330000
2018-12-27,37.154048919677734,37.30157307427368,35.70738784144105,37.08028865770419,212468400
2018-12-28,37.173095703125,37.71797638628019,36.773361143660004,37.47527832909076,169165600
2018-12-31,37.532386779785156,37.9178456437528,37.23258221389909,37.72035642943662,140014000
2019-01-02,37.5752067565918,37.796491209681555,36.69721406234268,36.85425417348387,148158800
2019-01-03,33.832435607910156,34.67235722227103,33.78722676584075,34.25834341824749,365248800
2019-01-04,35.2767333984375,35.34573754319353,34.2155305429845,34.38922449696078,234428400
2019-01-07,35.198204040527344,35.41235064672023,34.71518967715672,35.38141751200746,219111200
2019-01-08,35.86920166015625,36.12379740470183,35.33860022431953,35.58605447908242,164101200
2019-01-09,36.47831344604492,36.768598408813624,35.602702406686625,35.99767715234844,180396400
2019-01-10,36.59490203857422,36.63535110369678,35.895363032061816,36.28558160044058,143122800
2019-01-11,36.23561096191406,36.571104733058135,36.05001943546186,36.37599727501957,108092800
2019-01-14,35.69074249267578,35.992925129029125,35.505150922165875,35.89299148572764,129756800
2019-01-15,36.42120361328125,36.497341952681495,35.70262920119996,35.75497589794655,114843600
2019-01-16,36.86614990234375,37.08981241923674,36.4045491556751,36.42358464973506,122278800
2019-01-17,37.085060119628906,37.513349745758426,36.466419145147384,36.69008170716224,119284800
2019-01-18,37.3134765625,37.56569051615148,37.11360568148331,37.47527282308796,135004000
2019-01-22,36.47593688964844,37.29206339899699,36.314136980893885,37.2159250418447,121576000
2019-01-23,36.62346267700195,36.913747693269144,36.095239360886275,36.678187469385016,92522400
2019-01-24,36.333168029785156,36.75669780079705,36.10474935564246,36.66866181499719,101766000
2019-01-25,37.53713607788086,37.62517569702941,36.718631568016214,36.99463717184698,134142000
2019-01-28,37.189735412597656,37.19687326699925,36.56157881072009,37.06838462647417,104768400
2019-01-29,36.804290771484375,37.62518072781439,36.66866784216678,37.1778556073389,166348800
2019-01-30,39.31929397583008,39.53343693856728,38.124843000043,38.84341749805906,244439200
2019-01-31,39.602439880371094,40.211561172854836,39.15511484279429,39.523919828201805,162958400
2019-02-01,39.6214714050293,40.20679736343197,39.48108510304344,39.726164797432745,130672400
2019-02-04,40.74692153930664,40.844477084128826,39.80230648382668,39.83323961527012,125982000
2019-02-05,41.44406509399414,41.65821160670971,41.00864147583333,41.12998862491854,144406400
2019-02-06,41.45836639404297,41.77482473586032,41.127632336612045,41.55591832761903,112958400
2019-02-07,40.673152923583984,41.38696746101256,40.530388563838876,41.0205406319694,126966800
2019-02-08,40.72095489501953,40.78069457288458,40.2454257465744,40.38163396229257,95280000
2019-02-11,40.48676300048828,40.91211275916669,40.443752192950065,40.873878499430695,83973600
2019-02-12,40.83565139770508,40.861937000103666,40.55128996618045,40.64687563227546,89134000
2019-02-13,40.665992736816406,41.21559851553818,40.603864782993156,40.95513438892217,89960800
2019-02-14,40.81415557861328,40.924074562670334,40.474834588255234,40.553691413976786,87342800
2019-02-15,40.72335433959961,41.02922128246794,40.563252396553025,40.92169056206012,98507200
2019-02-19,40.84522247314453,40.967093784400845,40.5011248931251,40.553696116368684,75891200
2019-02-20,41.108062744140625,41.416321493088006,40.859547313325095,40.90733832161036,104457600
2019-02-21,40.876277923583984,41.18931326234548,40.694670609628645,41.05310868843414,68998800
2019-02-22,41.33268737792969,41.33985584736165,40.95274391315378,41.000534924773696,75652800
2019-02-25,41.6337776184082,42.025669781395585,41.56686946713383,41.617052403699994,87493600
2019-02-26,41.65767288208008,41.88946312542803,41.38047989985893,41.50951964678491,68280800
2019-02-27,41.786705017089844,41.81777081362759,41.27533356556058,41.39003636221368,111341600
2019-02-28,41.37569046020508,41.79626003477274,41.32073098942673,41.655275300670986,112861600
2019-03-01,41.81060028076172,41.853611092718346,41.31356579179362,41.6457182091545,103544800
2019-03-04,42.02090072631836,42.474920926111714,41.57165707659591,41.98266644842253,109744800
2019-03-05,41.94441604614258,42.05672691539834,41.70784564460425,42.04238997825421,78949600
2019-03-06,41.70308303833008,41.93487332290462,41.56448652256851,41.73892539317305,83241600
2019-03-07,41.22038650512695,41.68396708747858,41.10568732014163,41.54775884275365,99185600
2019-03-08,41.31835174560547,41.3565860145986,40.50350166301471,40.69944955693907,95997600
2019-03-11,42.74972152709961,42.802292747007655,41.90142082977354,41.93487491096763,128044000
2019-03-12,43.23002243041992,43.650588460311994,42.86202396382128,43.01256912254078,129870400
2019-03-13,43.421180725097656,43.801124128261506,43.23240133741407,43.55021680016882,124130000
2019-03-14,43.90388107299805,43.99229827171578,43.62429983063425,43.94450361458386,94318000
2019-03-15,44.475006103515625,44.76414782604068,43.9062866975856,44.17153108408587,156171600
2019-03-18,44.92903137207031,45.01744495493323,44.396150661039115,44.398542582449465,104879200
2019-03-19,44.572975158691406,45.16081528556105,44.42721017595446,45.007881832051886,126585600
2019-03-20,44.96247482299805,45.28029036657512,44.14284449562121,44.50128258512939,124140800
2019-03-21,46.61845397949219,46.914764093298665,45.356752279123555,45.40693521269051,204136800
2019-03-22,45.65306854248047,47.23975444886868,45.58854866098074,46.67819994478431,169630800
2019-03-25,45.101070404052734,45.87529432805428,44.58969888594255,45.76298343726282,175381200
2019-03-26,44.635093688964844,46.0903549339732,44.106997007157496,45.79882503010239,199202000
2019-03-27,45.03654861450195,45.344803747769916,44.57774832631072,45.103456761974385,119393600
2019-03-28,45.09629821777344,45.29702270436908,44.811936705318935,45.15125771253195,83121600
2019-03-29,45.39021301269531,45.421278816424476,45.05328030619327,45.361539130004445,94256000
2019-04-01,45.69846725463867,45.80360602937068,45.01504516466666,45.79404928483894,111448000
2019-04-02,46.36277770996094,46.46792014338811,45.65306993054865,45.662626676214224,91062800
2019-04-03,46.68059158325195,46.95539267732806,46.15487943528214,46.1787767679066,93087200
2019-04-04,46.7618293762207,46.924319544779436,46.152483951684545,46.54676435485593,76457200
2019-04-05,47.074867248535156,47.098764578723184,46.81917967116176,46.94343922494232,74106400
2019-04-08,47.81563186645508,47.846694014476945,46.91714492350919,46.93626205487187,103526800
2019-04-09,47.67226791381836,48.472781139280634,47.60774803404576,47.86821582786071,143072800
2019-04-10,47.93989181518555,47.96856933777075,47.35683202096376,47.47631136744461,86781200
2019-04-11,47.54084014892578,48.03070629058641,47.41897250530564,47.99486393841018,83603200
2019-04-12,47.52172088623047,47.82519949055509,46.886093443343924,47.60057770371108,111042800
2019-04-15,47.607757568359375,47.755914494035,47.316227559857204,47.45243581707519,70146400
2019-04-16,47.612518310546875,48.119109559406894,47.4476362333786,47.66270123907555,102785600
2019-04-17,48.53968048095703,48.59942015421328,47.45958616754238,47.68181600186989,115627200
